sistema;classe;lc;rb;fe;lm;nfe;nlm;wmc;maxNest;cbo;lcom*;noc;dit;loc;nom;classification
jmeter;org.apache.jmeter.protocol.http.parser.HtmlParsingUtils;0;0;1;1;6;1;51;5;21;0.7058824;0;1;216;17;FeLm
jmeter;org.apache.jmeter.control.gui.ForeachControlPanel;0;0;1;1;2;1;13;2;6;0.74603176;0;7;90;9;FeLm
jmeter;org.apache.jmeter.threads.TestCompiler;0;0;1;1;2;1;35;3;20;0.8076923;0;1;178;13;FeLm
jmeter;org.apache.jmeter.visualizers.StatGraphVisualizer;0;0;1;1;4;1;32;3;21;0.84523815;0;2;216;12;FeLm
jmeter;org.apache.jmeter.save.SaveService;0;0;1;1;1;1;73;6;16;0.9214816;0;2;336;27;FeLm
jmeter;org.apache.jmeter.monitor.parser.MonitorHandler;0;0;1;1;1;1;84;5;14;0.87000006;0;2;248;10;FeLm
jmeter;org.apache.jmeter.reporters.ResultCollector;0;0;1;1;1;1;84;5;25;0.9363637;1;3;369;33;FeLm
jmeter;org.apache.jmeter.protocol.mail.sampler.gui.MailReaderSamplerGui;0;0;1;1;5;2;19;1;8;0.8373334;0;2;202;15;FeLm
jmeter;org.apache.jmeter.protocol.http.control.gui.WebServiceSamplerGui;0;0;1;1;1;1;36;3;13;0.7780748;0;2;295;17;FeLm
jmeter;org.apache.jmeter.gui.util.MenuFactory;0;0;1;1;6;1;99;4;19;0.9628646;0;1;430;39;FeLm
jmeter;org.apache.jmeter.visualizers.ViewResultsFullVisualizer;0;0;1;1;1;1;40;4;10;0.8653846;0;7;229;13;FeLm
jmeter;org.apache.jmeter.functions.gui.FunctionHelper;0;0;1;1;1;2;16;3;11;0.59999996;0;6;109;5;FeLm
jmeter;org.apache.jmeter.visualizers.StatVisualizer;0;0;1;1;1;1;14;2;14;0.7619047;0;2;110;9;FeLm
jmeter;org.apache.jmeter.protocol.http.config.gui.UrlConfigGui;0;0;1;1;1;1;39;2;14;0.8161158;1;5;331;22;FeLm
jmeter;org.apache.jmeter.protocol.http.proxy.Proxy;0;0;1;1;2;1;70;4;17;0.8861538;0;2;348;13;FeLm
jmeter;org.apache.jmeter.threads.JMeterThread;0;0;1;1;1;4;136;6;37;0.9062774;0;1;599;39;FeLm
jmeter;org.apache.jmeter.assertions.gui.SMIMEAssertionGui;0;0;1;1;2;1;13;1;6;0.6416666;0;8;155;10;FeLm
jmeter;org.apache.jmeter.visualizers.MonitorPerformancePanel;0;0;1;1;1;1;15;2;8;0.8076925;0;5;164;9;FeLm
jmeter;org.apache.jmeter.engine.util.FunctionParser;0;0;1;1;1;1;47;5;8;0.0;0;1;177;3;FeLm
jmeter;org.apache.jmeter.protocol.http.modifier.gui.ParamModifierGui;0;0;1;1;1;1;19;1;7;0.8021978;0;2;134;13;FeLm
jmeter;org.apache.jmeter.visualizers.SamplerResultTab;0;0;1;1;1;3;35;4;12;0.8813007;4;1;297;15;FeLm
jmeter;org.apache.jmeter.protocol.http.sampler.HttpClientDefaultParameters;0;0;1;1;1;1;13;5;7;0.75;0;1;88;4;FeLm
jmeter;org.apache.jmeter.util.BeanShellInterpreter;0;0;1;1;1;1;33;3;6;0.8416667;0;1;149;12;FeLm
jmeter;org.apache.jmeter.control.gui.ThroughputControllerGui;0;0;1;1;1;1;11;2;6;0.71428573;0;7;104;7;FeLm
jmeter;org.apache.jmeter.protocol.http.sampler.PostWriter;0;0;1;1;2;1;46;5;6;0.7980769;1;1;230;13;FeLm
