sistema;classe;lc;rb;fe;lm;nfe;nlm;cbo;wmc;dit;rfc;maxNest;loc;nom;classification
jmeter;org.apache.jmeter.report.gui.action.ReportDragNDrop;0;0;1;1;1;1;11;22;2;18;2;71;4;HetAgg
jmeter;org.apache.jmeter.report.gui.TableGui;0;0;1;1;2;1;10;8;7;38;0;90;8;HetAgg
lucene;org.apache.lucene.analysis.cjk.CJKBigramFilter;0;1;0;1;0;1;12;42;4;31;5;194;11;HetAgg
lucene;org.apache.lucene.analysis.compound.HyphenationCompoundWordTokenFilter;0;1;0;1;0;1;11;24;5;10;6;81;8;HetAgg
lucene;org.apache.lucene.analysis.miscellaneous.WordDelimiterFilter;1;1;0;1;0;1;14;57;4;39;4;252;16;HetAgg
lucene;org.apache.lucene.analysis.reverse.ReverseStringFilter;0;1;0;1;0;1;7;25;4;11;3;109;8;HetAgg
lucene;org.apache.lucene.analysis.synonym.SynonymFilter;0;1;0;1;0;1;22;54;4;43;5;348;8;HetAgg
lucene;org.apache.lucene.analysis.util.CharTokenizer;0;1;0;1;0;1;10;18;4;19;4;80;8;HetAgg
lucene;org.tartarus.snowball.ext.RomanianStemmer;1;0;0;1;0;1;3;142;2;23;8;589;15;HetAgg
lucene;org.apache.lucene.analysis.ja.JapaneseIterationMarkCharFilter;1;1;0;0;0;0;4;53;3;22;2;223;21;HetAgg
lucene;org.egothor.stemmer.Gener;0;1;1;0;1;0;6;13;2;9;3;44;3;HetAgg
lucene;org.egothor.stemmer.MultiTrie2;0;1;0;1;0;1;4;57;3;17;4;189;12;HetAgg
lucene;org.apache.lucene.benchmark.byTask.feeds.SimpleSloppyPhraseQueryMaker;0;1;0;1;0;1;4;10;3;9;5;43;1;HetAgg
lucene;org.apache.lucene.benchmark.byTask.tasks.SearchWithSortTask;0;1;0;1;0;1;7;19;3;11;3;82;11;HetAgg
lucene;org.apache.lucene.benchmark.byTask.tasks.TaskSequence;1;0;0;1;0;2;12;113;4;51;6;405;26;HetAgg
lucene;org.apache.lucene.codecs.blockterms.FixedGapTermsIndexWriter;0;0;1;1;1;1;14;14;3;16;3;156;6;HetAgg
lucene;org.apache.lucene.codecs.diskdv.DiskDocValuesProducer;0;0;1;1;1;1;23;33;4;27;3;293;12;HetAgg
lucene;org.apache.lucene.codecs.sep.SepPostingsWriter;0;1;0;1;0;1;22;43;3;35;5;247;11;HetAgg
lucene;org.apache.lucene.codecs.simpletext.SimpleTextDocValuesReader;0;1;1;0;1;0;19;20;2;23;2;286;9;HetAgg
lucene;org.apache.lucene.codecs.simpletext.SimpleTextLiveDocsFormat;0;1;1;0;1;0;19;11;3;23;2;110;6;HetAgg
lucene;org.apache.lucene.codecs.simpletext.SimpleTextStoredFieldsReader;0;1;1;0;2;0;20;33;2;33;3;144;10;HetAgg
lucene;org.apache.lucene.codecs.simpletext.SimpleTextTermVectorsReader;0;1;1;0;2;0;26;28;10;23;7;385;9;HetAgg
lucene;org.apache.lucene.codecs.BlockTreeTermsReader;1;1;0;0;0;0;20;30;4;30;3;1719;9;HetAgg
lucene;org.apache.lucene.codecs.lucene40.Lucene40DocValuesReader;0;1;0;1;0;2;27;68;2;43;3;505;20;HetAgg
lucene;org.apache.lucene.document.Field;1;0;0;1;0;2;14;106;4;46;2;576;38;HetAgg
lucene;org.apache.lucene.index.CheckIndex;1;0;1;0;1;0;41;323;1;166;11;1288;26;HetAgg
lucene;org.apache.lucene.index.ConcurrentMergeScheduler;1;1;0;0;0;0;10;64;3;44;5;321;21;HetAgg
lucene;org.apache.lucene.index.FreqProxTermsWriter;0;1;0;1;0;1;15;10;2;16;2;52;5;HetAgg
lucene;org.apache.lucene.index.IndexFileDeleter;1;0;0;1;0;1;11;101;2;61;6;413;21;HetAgg
lucene;org.apache.lucene.index.NormsConsumer;0;1;0;1;0;1;12;12;2;12;5;43;5;HetAgg
lucene;org.apache.lucene.index.SegmentInfos;1;0;0;1;0;1;23;107;1;100;5;644;48;HetAgg
lucene;org.apache.lucene.index.SegmentMerger;0;0;1;1;1;7;39;61;1;71;6;282;12;HetAgg
lucene;org.apache.lucene.index.TieredMergePolicy;1;1;0;0;0;0;14;123;2;48;5;440;33;HetAgg
lucene;org.apache.lucene.index.UpgradeIndexMergePolicy;0;1;0;1;0;1;11;24;2;24;3;70;11;HetAgg
lucene;org.apache.lucene.search.similarities.BM25Similarity;0;1;0;1;0;1;19;30;6;24;1;211;20;HetAgg
lucene;org.apache.lucene.search.similarities.SimilarityBase;0;1;1;0;1;0;19;29;4;30;2;146;16;HetAgg
lucene;org.apache.lucene.search.spans.NearSpansOrdered;0;1;0;1;0;1;11;67;2;30;5;220;17;HetAgg
lucene;org.apache.lucene.search.spans.NearSpansUnordered;1;1;0;0;0;0;13;51;4;33;3;224;17;HetAgg
lucene;org.apache.lucene.store.CompoundFileDirectory;0;1;0;1;0;1;16;44;2;34;4;231;17;HetAgg
lucene;org.apache.lucene.util.automaton.Automaton;1;0;0;1;0;1;7;114;1;62;5;380;52;HetAgg
lucene;org.apache.lucene.util.automaton.RegExp;1;0;0;1;0;1;7;183;1;72;7;525;46;HetAgg
lucene;org.apache.lucene.util.packed.MonotonicAppendingLongBuffer;0;1;0;1;0;1;9;18;3;12;2;89;9;HetAgg
lucene;org.apache.lucene.util.packed.PackedInts;1;0;0;1;0;1;30;82;2;28;4;538;19;HetAgg
lucene;org.apache.lucene.facet.index.FacetFields;0;0;1;1;1;1;13;18;1;28;3;82;8;HetAgg
lucene;org.apache.lucene.facet.sampling.RepeatableSampler;0;1;0;1;0;1;14;44;3;22;3;183;8;HetAgg
lucene;org.apache.lucene.facet.search.DepthOneFacetResultsHandler;0;1;0;1;0;1;11;12;3;17;1;66;5;HetAgg
lucene;org.apache.lucene.facet.search.StandardFacetsAccumulator;0;1;0;1;0;1;29;50;2;56;7;208;15;HetAgg
lucene;org.apache.lucene.facet.taxonomy.writercache.cl2o.CompactLabelToOrdinal;0;0;1;1;3;1;9;53;2;37;4;253;18;HetAgg
lucene;org.apache.lucene.search.grouping.BlockGroupingCollector;0;1;0;1;0;1;24;49;6;31;4;286;7;HetAgg
lucene;org.apache.lucene.search.grouping.GroupingSearch;1;0;0;1;0;1;30;45;1;22;2;220;23;HetAgg
lucene;org.apache.lucene.search.postingshighlight.PostingsHighlighter;1;0;0;1;0;1;25;45;2;61;5;322;10;HetAgg
lucene;org.apache.lucene.search.vectorhighlight.BaseFragmentsBuilder;1;0;0;1;0;1;15;64;1;64;5;211;23;HetAgg
lucene;org.apache.lucene.search.vectorhighlight.FieldQuery;0;0;1;1;1;1;15;71;1;44;4;269;15;HetAgg
lucene;org.apache.lucene.search.join.ToParentBlockJoinCollector;0;1;0;1;0;1;24;53;7;42;3;263;10;HetAgg
lucene;org.apache.lucene.queries.BooleanFilter;0;1;0;1;0;1;12;31;2;23;3;89;9;HetAgg
lucene;org.apache.lucene.queries.ChainedFilter;0;1;1;0;1;0;12;31;2;23;2;141;10;HetAgg
lucene;org.apache.lucene.queries.mlt.MoreLikeThis;1;0;0;1;0;1;25;81;2;47;4;331;41;HetAgg
lucene;org.apache.lucene.queries.TermsFilter;0;1;0;1;0;1;21;39;2;34;6;222;10;HetAgg
lucene;org.apache.lucene.search.spell.WordBreakSpellChecker;0;0;1;1;1;1;13;58;1;24;6;279;17;HetAgg
lucene;org.apache.lucene.search.suggest.analyzing.AnalyzingSuggester;1;1;0;0;0;0;44;62;3;86;4;394;17;HetAgg
lucene;org.apache.lucene.search.suggest.fst.FSTCompletionLookup;0;1;0;1;0;1;26;22;2;34;3;128;9;HetAgg
lucene;org.apache.lucene.search.suggest.fst.WFSTCompletionLookup;0;0;1;1;1;2;23;34;3;27;2;172;10;HetAgg
lucene;org.apache.lucene.search.suggest.jaspell.JaspellLookup;0;1;0;1;0;1;14;35;2;31;2;136;9;HetAgg
lucene;org.apache.lucene.search.suggest.jaspell.JaspellTernarySearchTrie;1;0;0;1;0;1;3;116;1;39;5;383;31;HetAgg
quartz;org.quartz.core.QuartzScheduler;1;0;1;0;6;0;35;282;1;223;4;1151;119;HetAgg
quartz;org.quartz.CronExpression;1;0;1;0;3;0;2;338;1;67;6;1134;31;HetAgg
quartz;org.quartz.impl.jdbcjobstore.JobStoreSupport;1;0;1;0;10;0;36;443;3;263;7;1991;157;HetAgg
quartz;org.quartz.impl.jdbcjobstore.StdJDBCDelegate;1;0;1;0;30;0;19;250;1;164;6;2072;110;HetAgg
quartz;org.quartz.impl.RemoteMBeanScheduler;1;0;1;0;27;0;16;81;1;22;1;241;77;HetAgg
quartz;org.quartz.impl.StdSchedulerFactory;1;0;1;0;1;0;37;166;1;142;6;870;21;HetAgg
quartz;org.quartz.simpl.RAMJobStore;0;0;1;1;11;1;17;196;1;93;5;775;55;HetAgg
quartz;org.quartz.SimpleTrigger;0;0;1;1;5;1;6;127;2;28;3;344;37;HetAgg
quartz;org.quartz.Trigger;1;0;1;0;2;0;8;89;1;29;2;253;54;HetAgg
quartz;org.quartz.TriggerUtils;1;0;1;0;16;0;5;100;1;48;3;460;50;HetAgg
quartz;org.quartz.xml.XMLSchedulingDataProcessor;1;0;1;0;2;0;20;158;1;132;7;600;40;HetAgg
spring-framework;org.springframework.beans.factory.config.BeanDefinitionVisitor;1;0;1;0;1;0;13;60;1;57;2;194;17;HetAgg
spring-framework;org.springframework.transaction.support.AbstractPlatformTransactionManager;1;0;1;0;3;0;19;153;1;91;5;560;51;HetAgg
struts;org.apache.struts2.components.ActionComponent;0;1;0;1;0;1;24;32;3;50;3;150;15;HetAgg
struts;org.apache.struts2.components.Component;1;0;1;0;1;0;13;59;1;60;3;213;31;HetAgg
struts;org.apache.struts2.components.Date;0;1;1;1;2;1;10;35;3;38;5;186;13;HetAgg
struts;org.apache.struts2.components.FormButton;0;1;0;1;0;1;12;29;4;16;3;87;9;HetAgg
struts;org.apache.struts2.components.ListUIBean;0;1;0;1;0;1;8;25;3;15;2;79;8;HetAgg
struts;org.apache.struts2.components.ServletUrlRenderer;0;0;1;1;2;1;22;55;1;81;3;197;8;HetAgg
struts;org.apache.struts2.components.UIBean;0;0;1;1;1;1;18;151;2;49;4;519;63;HetAgg
struts;org.apache.struts2.dispatcher.Dispatcher;1;0;1;1;1;1;48;99;1;109;4;443;32;HetAgg
struts;org.apache.struts2.dispatcher.FilterDispatcher;0;0;1;1;2;1;27;23;1;45;3;140;10;HetAgg
struts;org.apache.struts2.dispatcher.mapper.DefaultActionMapper;1;0;1;1;2;1;13;74;1;54;4;292;18;HetAgg
struts;org.apache.struts2.dispatcher.mapper.Restful2ActionMapper;0;0;1;1;1;1;8;39;2;31;6;121;8;HetAgg
struts;org.apache.struts2.dispatcher.ServletRedirectResult;0;1;1;0;1;0;18;37;2;50;5;112;15;HetAgg
struts;org.apache.struts2.interceptor.debugging.DebuggingInterceptor;0;0;1;1;1;2;14;46;1;58;5;266;12;HetAgg
struts;org.apache.struts2.interceptor.debugging.ObjectToHTMLWriter;0;0;1;1;1;1;3;29;1;34;3;113;6;HetAgg
struts;org.apache.struts2.interceptor.ExecuteAndWaitInterceptor;0;1;0;1;0;1;17;34;3;34;3;107;11;HetAgg
struts;org.apache.struts2.interceptor.FileUploadInterceptor;1;1;1;1;1;1;14;60;2;56;6;185;13;HetAgg
struts;org.apache.struts2.interceptor.ScopeInterceptor;1;1;1;1;1;2;13;61;2;39;5;222;19;HetAgg
struts;org.apache.struts2.interceptor.TokenSessionStoreInterceptor;0;1;0;1;0;1;10;7;4;20;4;39;2;HetAgg
struts;org.apache.struts2.RequestUtils;0;0;1;1;1;1;1;10;1;13;2;21;1;HetAgg
struts;org.apache.struts2.util.FastByteArrayOutputStream;0;0;1;1;2;2;3;55;2;40;3;188;19;HetAgg
struts;org.apache.struts2.util.SubsetIteratorFilter;0;1;0;1;0;1;6;25;2;17;4;92;9;HetAgg
struts;org.apache.struts2.views.freemarker.FreemarkerManager;1;0;1;1;2;1;30;66;1;61;4;285;23;HetAgg
struts;org.apache.struts2.views.jsp.ui.AbstractDoubleListTag;0;1;1;1;1;1;2;65;7;36;0;268;65;HetAgg
struts;org.apache.struts2.views.jsp.ui.AbstractUITag;0;0;1;1;1;1;3;42;4;43;0;211;42;HetAgg
struts;org.apache.struts2.views.jsp.ui.AnchorTag;0;1;1;1;1;1;6;21;6;18;1;92;17;HetAgg
struts;org.apache.struts2.views.jsp.ui.FormTag;0;1;1;0;1;0;6;15;6;13;0;74;15;HetAgg
struts;org.apache.struts2.views.jsp.ui.InputTransferSelectTag;0;0;1;1;1;1;6;32;6;16;0;130;32;HetAgg
struts;org.apache.struts2.views.jsp.ui.OptionTransferSelectTag;0;0;1;1;1;1;6;56;8;28;0;226;56;HetAgg
struts;org.apache.struts2.views.jsp.ui.SubmitTag;0;1;1;0;1;0;7;8;6;6;0;38;8;HetAgg
struts;org.apache.struts2.views.jsp.URLTag;0;0;1;1;1;1;6;20;5;17;1;88;16;HetAgg
struts;org.apache.struts2.views.util.UrlHelper;0;0;1;1;1;1;9;70;1;58;7;229;13;HetAgg
struts;org.apache.struts2.views.velocity.VelocityManager;1;0;0;1;0;1;22;66;1;71;5;302;18;HetAgg
struts;org.apache.struts2.views.xslt.AbstractAdapterNode;1;0;1;0;1;0;12;71;1;28;3;242;56;HetAgg
struts;org.apache.struts2.config.ClasspathPackageProvider;1;0;1;0;1;0;25;57;3;65;4;386;22;HetAgg
struts;org.apache.struts2.config_browser.ShowConfigAction;0;1;0;1;0;1;10;15;3;15;1;64;13;HetAgg
struts;org.apache.struts2.convention.PackageBasedActionConfigBuilder;1;0;1;1;8;2;44;198;1;162;6;557;40;HetAgg
struts;org.apache.struts2.convention.SEOActionNameBuilder;0;0;1;1;1;1;6;12;1;15;2;44;3;HetAgg
struts;org.apache.struts2.dojo.views.jsp.ui.AbstractRemoteTag;0;1;1;1;1;1;2;21;6;21;0;106;21;HetAgg
struts;org.apache.struts2.dojo.views.jsp.ui.AutocompleterTag;0;0;1;1;1;1;6;31;7;29;0;153;31;HetAgg
struts;org.apache.struts2.dojo.views.jsp.ui.DateTimePickerTag;0;0;1;1;1;1;7;18;5;18;0;91;18;HetAgg
struts;org.apache.struts2.dojo.views.jsp.ui.SubmitTag;0;0;1;1;1;1;7;30;5;28;0;148;30;HetAgg
struts;org.apache.struts2.dojo.views.jsp.ui.TabbedPanelTag;0;1;1;0;1;0;7;10;6;10;0;51;10;HetAgg
struts;org.apache.struts2.dojo.views.jsp.ui.TreeTag;0;1;1;1;1;1;6;50;6;26;0;204;50;HetAgg
struts;org.apache.struts2.jasper.compiler.Compiler;0;0;1;1;1;1;23;70;1;74;4;299;15;HetAgg
struts;org.apache.struts2.jasper.compiler.ELParser;1;0;1;0;1;0;10;65;4;25;5;252;16;HetAgg
struts;org.apache.struts2.jasper.compiler.Generator;1;0;1;0;2;0;27;123;5;126;5;2799;30;HetAgg
struts;org.apache.struts2.jasper.compiler.JspConfig;1;0;1;1;3;2;10;87;1;47;12;350;7;HetAgg
struts;org.apache.struts2.jasper.compiler.JspDocumentParser;1;0;1;1;4;5;61;207;6;114;6;677;30;HetAgg
struts;org.apache.struts2.jasper.compiler.JspReader;1;0;1;1;2;1;7;104;1;44;5;333;29;HetAgg
struts;org.apache.struts2.jasper.compiler.JspRuntimeContext;1;0;0;1;0;1;10;52;1;58;5;203;16;HetAgg
struts;org.apache.struts2.jasper.compiler.JspUtil;1;0;1;1;2;1;16;217;1;91;9;729;47;HetAgg
struts;org.apache.struts2.jasper.compiler.Node;1;0;1;0;2;0;11;50;38;16;3;1429;31;HetAgg
struts;org.apache.struts2.jasper.compiler.PageInfo;1;0;1;0;1;0;9;118;1;24;4;365;81;HetAgg
struts;org.apache.struts2.jasper.compiler.Parser;1;0;1;1;7;2;48;367;1;152;5;1221;57;HetAgg
struts;org.apache.struts2.jasper.compiler.ParserController;1;0;0;1;0;1;19;81;1;59;4;297;16;HetAgg
struts;org.apache.struts2.jasper.compiler.SmapStratum;0;0;1;1;3;1;2;29;1;17;3;139;8;HetAgg
struts;org.apache.struts2.jasper.compiler.TagLibraryInfoImpl;0;0;1;1;5;3;24;170;2;77;8;533;16;HetAgg
struts;org.apache.struts2.jasper.compiler.TagPluginManager;0;0;1;1;2;1;13;16;1;22;2;152;4;HetAgg
struts;org.apache.struts2.jasper.compiler.TldLocationsCache;1;0;1;1;1;1;8;73;1;64;5;317;13;HetAgg
struts;org.apache.struts2.jasper.JspC;1;0;1;1;2;1;14;203;1;104;5;793;77;HetAgg
struts;org.apache.struts2.jasper.JspCompilationContext;1;0;1;1;2;1;16;117;1;63;6;421;55;HetAgg
struts;org.apache.struts2.jasper.runtime.JspRuntimeLibrary;0;0;1;1;3;1;22;231;1;92;4;673;45;HetAgg
struts;org.apache.struts2.jasper.runtime.JspWriterImpl;1;0;1;1;2;1;6;83;2;41;3;242;41;HetAgg
struts;org.apache.struts2.jasper.servlet.JspServlet;0;0;1;1;1;2;15;37;2;46;6;171;9;HetAgg
struts;org.apache.struts2.jasper.xmlparser.XMLEncodingDetector;1;0;1;1;3;1;15;264;2;63;6;954;24;HetAgg
struts;org.apache.struts2.views.jasperreports.JasperReportsResult;0;0;1;1;1;1;25;51;2;45;3;231;20;HetAgg
struts;org.apache.struts2.json.JSONInterceptor;1;0;1;1;1;1;18;68;1;50;4;258;30;HetAgg
struts;org.apache.struts2.json.JSONResult;1;0;0;1;0;1;18;73;1;54;6;254;39;HetAgg
struts;org.apache.struts2.json.JSONWriter;1;0;0;1;0;1;6;110;1;80;6;373;23;HetAgg
struts;org.apache.struts2.osgi.OsgiConfigurationProvider;0;0;1;1;1;1;22;36;1;50;3;126;12;HetAgg
struts;org.apache.struts2.oval.interceptor.DefaultOValValidationManager;0;0;1;1;1;1;9;29;1;31;4;113;8;HetAgg
struts;org.apache.struts2.oval.interceptor.OValValidationInterceptor;0;1;0;1;0;1;25;35;3;57;4;150;10;HetAgg
struts;org.apache.struts2.portlet.dispatcher.Jsr168Dispatcher;0;0;1;1;1;1;39;51;2;79;3;259;18;HetAgg
struts;org.apache.struts2.portlet.result.PortletResult;0;1;1;1;1;1;22;32;2;44;2;123;12;HetAgg
struts;org.apache.struts2.portlet.util.PortletUrlHelper;0;0;1;1;3;1;10;50;1;52;4;182;7;HetAgg
struts;org.apache.struts2.rest.DefaultContentTypeHandlerManager;0;0;1;1;1;1;12;27;1;35;4;108;6;HetAgg
struts;org.apache.struts2.sitegraph.renderers.DOTRenderer;0;0;1;1;2;1;15;35;1;44;6;175;6;HetAgg
struts;org.apache.struts2.sitemesh.FreemarkerDecoratorServlet;0;0;1;1;1;1;24;32;2;68;3;169;8;HetAgg
struts;org.apache.struts2.sitemesh.VelocityDecoratorServlet;0;0;1;1;1;1;18;10;2;36;2;72;5;HetAgg
struts;org.apache.struts2.s1.ActionFormValidationInterceptor;0;1;0;1;0;1;27;24;2;36;3;107;8;HetAgg
struts;com.opensymphony.xwork2.config.providers.XmlConfigurationProvider;1;0;1;0;1;0;42;174;1;171;8;684;39;HetAgg
struts;com.opensymphony.xwork2.conversion.impl.XWorkBasicConverter;1;0;1;0;2;0;13;131;2;72;5;432;18;HetAgg
struts;com.opensymphony.xwork2.DefaultActionInvocation;0;0;1;1;3;2;25;74;1;69;5;334;24;HetAgg
struts;com.opensymphony.xwork2.interceptor.ExceptionMappingInterceptor;0;1;1;0;2;0;10;31;2;30;3;114;13;HetAgg
struts;com.opensymphony.xwork2.interceptor.ParametersInterceptor;1;1;0;0;0;0;17;52;3;56;4;207;17;HetAgg
struts;com.opensymphony.xwork2.interceptor.TimerInterceptor;0;1;1;0;1;0;6;31;2;31;3;111;10;HetAgg
struts;com.opensymphony.xwork2.ognl.OgnlUtil;1;0;1;0;2;0;10;55;1;46;5;202;23;HetAgg
struts;com.opensymphony.xwork2.util.finder.ClassFinder;1;0;1;0;7;0;19;114;7;87;5;661;30;HetAgg
struts;com.opensymphony.xwork2.util.finder.ResourceFinder;1;0;1;0;7;0;5;151;1;94;5;617;43;HetAgg
struts;com.opensymphony.xwork2.validator.AnnotationActionValidatorManager;1;0;1;0;1;0;23;57;1;65;7;222;13;HetAgg
struts;com.opensymphony.xwork2.validator.ValidationInterceptor;0;1;1;0;1;0;10;17;3;16;2;69;8;HetAgg
tapestry;org.apache.tapestry.mojo.ComponentReport;1;0;1;1;5;1;25;106;2;175;4;510;37;HetAgg
tapestry;org.apache.tapestry5.ContentType;1;0;0;1;0;1;4;25;1;21;1;83;16;HetAgg
tapestry;org.apache.tapestry5.corelib.base.AbstractLink;1;0;0;1;0;1;12;10;1;9;2;42;7;HetAgg
tapestry;org.apache.tapestry5.corelib.base.AbstractPropertyOutput;1;0;0;1;0;1;14;14;1;14;1;68;7;HetAgg
tapestry;org.apache.tapestry5.corelib.base.AbstractTextField;0;1;1;0;1;0;23;15;2;22;2;66;10;HetAgg
tapestry;org.apache.tapestry5.corelib.components.AjaxFormLoop;1;0;1;0;1;0;31;20;1;24;1;186;15;HetAgg
tapestry;org.apache.tapestry5.corelib.components.Checkbox;0;0;1;1;1;1;12;7;2;11;0;22;3;HetAgg
tapestry;org.apache.tapestry5.corelib.components.Form;1;0;1;0;1;0;49;44;1;57;3;186;18;HetAgg
tapestry;org.apache.tapestry5.corelib.components.Grid;1;0;0;1;0;1;37;34;1;19;1;200;21;HetAgg
tapestry;org.apache.tapestry5.corelib.components.GridColumns;1;0;1;0;2;0;22;27;1;18;1;92;14;HetAgg
tapestry;org.apache.tapestry5.corelib.components.Hidden;1;0;0;1;0;1;13;5;1;9;1;39;4;HetAgg
tapestry;org.apache.tapestry5.corelib.components.Loop;1;0;1;0;2;0;22;40;1;20;2;204;20;HetAgg
tapestry;org.apache.tapestry5.corelib.components.Palette;0;1;1;0;1;0;22;16;2;21;1;149;10;HetAgg
tapestry;org.apache.tapestry5.corelib.components.RadioGroup;1;0;0;1;0;1;18;14;1;16;2;99;11;HetAgg
tapestry;org.apache.tapestry5.corelib.components.Select;1;0;0;1;0;1;28;26;3;29;1;106;16;HetAgg
tapestry;org.apache.tapestry5.dom.Element;1;1;1;0;4;0;20;123;2;83;3;425;47;HetAgg
tapestry;org.apache.tapestry5.internal.pageload.PageLoaderImpl;1;0;1;0;3;0;56;80;1;124;2;490;33;HetAgg
tapestry;org.apache.tapestry5.internal.renderers.RequestRenderer;0;0;1;1;2;1;6;16;1;25;3;97;8;HetAgg
tapestry;org.apache.tapestry5.internal.services.AliasManagerImpl;0;0;1;1;1;1;6;6;1;11;2;28;3;HetAgg
tapestry;org.apache.tapestry5.internal.services.ClientPersistentFieldStorageImpl;0;0;1;1;1;1;12;27;1;36;3;131;8;HetAgg
tapestry;org.apache.tapestry5.internal.services.ComponentClassResolverImpl;1;0;1;0;4;0;13;49;1;54;3;270;22;HetAgg
tapestry;org.apache.tapestry5.internal.services.DocumentLinkerImpl;0;0;1;1;1;1;11;41;1;45;3;119;12;HetAgg
tapestry;org.apache.tapestry5.internal.services.InternalClassTransformationImpl;1;0;1;0;6;0;42;213;1;196;4;933;86;HetAgg
tapestry;org.apache.tapestry5.internal.services.LinkSourceImpl;0;0;1;1;1;1;16;13;1;15;1;49;7;HetAgg
tapestry;org.apache.tapestry5.internal.services.MetaDataLocatorImpl;1;0;1;0;1;0;12;22;1;27;2;85;8;HetAgg
tapestry;org.apache.tapestry5.internal.services.PageElementFactoryImpl;0;0;1;1;1;1;19;12;1;17;3;81;5;HetAgg
tapestry;org.apache.tapestry5.internal.services.PagePoolCache;1;0;0;1;0;1;6;20;1;18;3;118;6;HetAgg
tapestry;org.apache.tapestry5.internal.services.PropertyConduitSourceImpl;1;0;1;0;1;0;27;24;1;30;2;591;8;HetAgg
tapestry;org.apache.tapestry5.internal.services.StaxTemplateParser;1;0;1;0;7;0;29;140;1;112;3;463;41;HetAgg
tapestry;org.apache.tapestry5.internal.structure.ComponentPageElementImpl;1;0;1;0;2;0;66;116;19;90;3;575;58;HetAgg
tapestry;org.apache.tapestry5.internal.TapestryAppInitializer;1;0;1;0;1;0;18;14;1;27;2;73;7;HetAgg
tapestry;org.apache.tapestry5.internal.transform.ApplicationStateWorker;1;0;1;0;1;0;11;13;1;26;1;62;6;HetAgg
tapestry;org.apache.tapestry5.internal.transform.InjectPageWorker;0;0;1;1;1;1;10;6;1;19;1;31;3;HetAgg
tapestry;org.apache.tapestry5.internal.transform.OnEventWorker;0;0;1;1;2;1;10;26;1;31;2;98;6;HetAgg
tapestry;org.apache.tapestry5.internal.translator.NumericTranslatorSupportImpl;1;0;1;0;1;0;15;22;1;31;1;85;11;HetAgg
tapestry;org.apache.tapestry5.internal.util.SelectModelRenderer;0;0;1;1;2;1;6;11;1;18;1;36;7;HetAgg
tapestry;org.apache.tapestry5.internal.util.URLChangeTracker;1;0;1;0;1;0;3;22;1;24;2;76;11;HetAgg
tapestry;org.apache.tapestry5.json.JSONObject;1;0;1;0;1;0;8;116;1;58;3;339;29;HetAgg
tapestry;org.apache.tapestry5.services.TapestryModule;1;0;1;0;6;0;376;99;1;171;1;945;95;HetAgg
tapestry;org.apache.tapestry5.services.TransformMethodSignature;0;0;1;1;1;1;2;31;1;11;2;96;15;HetAgg
tapestry;org.apache.tapestry5.ioc.internal.ModuleImpl;1;0;1;0;3;0;33;35;1;71;2;246;17;HetAgg
tapestry;org.apache.tapestry5.ioc.internal.RegistryImpl;1;0;1;0;1;0;67;105;1;154;3;460;37;HetAgg
tapestry;org.apache.tapestry5.ioc.internal.services.ChainBuilderImpl;1;0;1;0;2;0;11;19;1;43;2;93;10;HetAgg
tapestry;org.apache.tapestry5.ioc.internal.services.ClassFabImpl;0;1;1;0;2;0;17;30;2;51;3;155;12;HetAgg
tapestry;org.apache.tapestry5.ioc.internal.services.TypeCoercerImpl;1;0;1;0;2;0;14;32;1;37;3;134;10;HetAgg
tapestry;org.apache.tapestry5.upload.components.Upload;0;1;1;1;1;1;23;17;2;20;2;76;11;HetAgg
tapestry;org.apache.tapestry5.upload.internal.services.MultipartDecoderImpl;1;0;1;1;1;1;14;17;1;20;3;76;9;HetAgg
tomcat;javax.el.BeanELResolver;0;1;0;1;0;1;0;64;2;38;3;325;11;HetAgg
tomcat;javax.servlet.http.HttpServlet;0;1;1;0;1;0;0;51;2;44;3;192;13;HetAgg
tomcat;javax.servlet.jsp.el.ImplicitObjectELResolver;0;1;1;0;1;0;0;36;3;24;3;437;7;HetAgg
tomcat;org.apache.catalina.ant.jmx.JMXAccessorCondition;1;0;0;1;0;1;5;59;2;18;5;180;32;HetAgg
tomcat;org.apache.catalina.ant.jmx.JMXAccessorTask;1;0;1;1;1;1;4;126;3;64;4;380;42;HetAgg
tomcat;org.apache.catalina.authenticator.AuthenticatorBase;0;1;0;1;0;1;19;99;4;79;5;314;28;HetAgg
tomcat;org.apache.catalina.authenticator.SingleSignOn;1;1;1;0;1;0;12;63;4;49;3;172;16;HetAgg
tomcat;org.apache.catalina.connector.Connector;1;0;1;0;2;0;18;83;3;59;2;341;57;HetAgg
tomcat;org.apache.catalina.connector.MapperListener;0;0;1;1;4;1;17;67;1;53;4;251;15;HetAgg
tomcat;org.apache.catalina.connector.Request;1;0;1;1;6;1;44;420;1;253;5;1324;152;HetAgg
tomcat;org.apache.catalina.core.ApplicationContext;1;0;1;0;1;0;34;215;1;140;3;692;66;HetAgg
tomcat;org.apache.catalina.core.ApplicationFilterFactory;0;0;1;1;3;1;10;66;1;31;3;194;7;HetAgg
tomcat;org.apache.catalina.core.ApplicationHttpRequest;1;1;1;0;3;0;9;110;3;65;4;389;37;HetAgg
tomcat;org.apache.catalina.core.AsyncContextImpl;0;0;1;1;3;1;15;79;3;57;4;372;29;HetAgg
