sistema;classe;lc;rb;fe;lm;nfe;nlm;cbo;wmc;dit;rfc;maxNest;loc;nom;classification
struts;org.apache.struts2.views.java.simple.LabelHandler;0;0;1;0;1;0;4;2;2;8;1;11;1;UniqueFE
struts;org.apache.struts2.views.java.simple.PasswordHandler;0;0;1;0;1;0;4;3;2;9;1;11;1;UniqueFE
struts;org.apache.struts2.views.java.simple.ResetHandler;0;0;1;0;1;0;4;4;2;11;2;15;1;UniqueFE
struts;org.apache.struts2.views.java.simple.ScriptingEventsHandler;0;0;1;0;1;0;3;1;2;4;0;20;1;UniqueFE
struts;org.apache.struts2.views.java.simple.SubmitHandler;0;0;1;0;1;0;4;3;3;9;1;40;1;UniqueFE
struts;org.apache.struts2.views.java.simple.TextAreaHandler;0;0;1;0;1;0;4;2;2;9;1;11;1;UniqueFE
struts;org.apache.struts2.views.java.simple.TextFieldHandler;0;0;1;0;1;0;4;1;2;9;0;9;1;UniqueFE
struts;org.apache.struts2.views.java.simple.TokenHandler;0;0;1;0;1;0;4;1;2;7;0;13;1;UniqueFE
struts;org.apache.struts2.jsf.ApplyRequestValuesInterceptor;0;0;1;0;1;0;4;8;3;8;2;25;1;UniqueFE
struts;org.apache.struts2.jsf.InvokeApplicationInterceptor;0;0;1;0;1;0;4;8;3;8;2;25;1;UniqueFE
struts;org.apache.struts2.jsf.ProcessValidationsInterceptor;0;0;1;0;1;0;4;8;3;8;2;25;1;UniqueFE
struts;org.apache.struts2.jsf.StrutsVariableResolver;0;0;1;0;1;0;5;4;2;7;1;19;2;UniqueFE
struts;org.apache.struts2.jsf.UpdateModelValuesInterceptor;0;0;1;0;1;0;4;8;3;8;2;25;1;UniqueFE
struts;org.apache.struts2.json.JSONCleaner;0;0;1;0;1;0;1;10;1;15;3;26;4;UniqueFE
struts;org.apache.struts2.osgi.SpringOsgiObjectFactory;0;0;1;0;1;0;7;15;2;10;3;42;6;UniqueFE
struts;org.apache.struts2.portlet.PortletRequestMap;0;0;1;0;1;0;4;9;2;10;2;61;6;UniqueFE
struts;org.apache.struts2.rest.RestActionMapper;0;0;1;0;1;0;10;51;2;38;4;167;16;UniqueFE
struts;org.apache.struts2.spring.ClassReloadingBeanFactory;0;0;1;0;1;0;6;14;2;17;5;37;2;UniqueFE
struts;org.apache.struts2.spring.ClassReloadingInstantiationStrategy;0;0;1;0;1;0;4;4;2;7;2;20;1;UniqueFE
struts;org.apache.struts2.spring.ClassReloadingXMLWebApplicationContext;0;0;1;0;1;0;17;35;2;33;4;107;16;UniqueFE
struts;com.opensymphony.xwork2.ActionChainResult;0;0;1;0;1;0;12;38;1;31;2;122;16;UniqueFE
struts;com.opensymphony.xwork2.config.impl.AbstractMatcher;0;0;1;0;1;0;6;30;1;27;4;107;7;UniqueFE
struts;com.opensymphony.xwork2.config.providers.XmlHelper;0;0;1;0;1;0;5;14;1;17;3;50;3;UniqueFE
struts;com.opensymphony.xwork2.DefaultActionProxy;0;0;1;0;1;0;16;26;1;23;3;115;16;UniqueFE
struts;com.opensymphony.xwork2.interceptor.LoggingInterceptor;0;0;1;0;1;0;6;5;2;12;2;22;2;UniqueFE
struts;com.opensymphony.xwork2.interceptor.ModelDrivenInterceptor;0;0;1;0;1;0;6;5;2;6;2;48;2;UniqueFE
struts;com.opensymphony.xwork2.interceptor.PrefixMethodInvocationUtil;0;0;1;0;1;0;5;10;1;14;3;36;3;UniqueFE
struts;com.opensymphony.xwork2.ognl.accessor.CompoundRootAccessor;0;0;1;0;1;0;13;63;1;42;4;224;9;UniqueFE
struts;com.opensymphony.xwork2.ognl.accessor.ObjectAccessor;0;0;1;0;1;0;2;2;2;6;0;12;2;UniqueFE
struts;com.opensymphony.xwork2.ognl.accessor.ObjectProxyPropertyAccessor;0;0;1;0;1;0;5;5;1;10;0;22;5;UniqueFE
struts;com.opensymphony.xwork2.ognl.accessor.XWorkCollectionPropertyAccessor;0;0;1;0;1;0;12;25;2;33;3;100;7;UniqueFE
struts;com.opensymphony.xwork2.ognl.accessor.XWorkMethodAccessor;0;0;1;0;1;0;8;25;2;23;4;78;4;UniqueFE
struts;com.opensymphony.xwork2.ognl.accessor.XWorkObjectPropertyAccessor;0;0;1;0;1;0;2;1;2;5;0;8;1;UniqueFE
struts;com.opensymphony.xwork2.ognl.ErrorMessageBuilder;0;0;1;0;1;0;1;12;1;7;2;44;8;UniqueFE
struts;com.opensymphony.xwork2.ognl.OgnlValueStackFactory;0;0;1;0;1;0;13;19;1;14;4;67;6;UniqueFE
struts;com.opensymphony.xwork2.spring.SpringObjectFactory;0;0;1;0;1;0;10;35;2;28;3;142;15;UniqueFE
struts;com.opensymphony.xwork2.spring.SpringProxyableObjectFactory;0;0;1;0;1;0;8;12;3;13;5;52;2;UniqueFE
struts;com.opensymphony.xwork2.util.ClassLoaderUtil;0;0;1;0;1;0;2;25;1;15;3;125;4;UniqueFE
struts;com.opensymphony.xwork2.util.location.LocationImpl;0;0;1;0;1;0;3;34;1;15;4;107;15;UniqueFE
struts;com.opensymphony.xwork2.util.location.LocationUtils;0;0;1;0;1;0;10;40;1;44;5;162;8;UniqueFE
struts;com.opensymphony.xwork2.util.NamedVariablePatternMatcher;0;0;1;0;1;0;2;15;1;16;4;60;3;UniqueFE
struts;com.opensymphony.xwork2.util.ResolverUtil;0;0;1;0;1;0;11;48;5;45;3;223;14;UniqueFE
struts;com.opensymphony.xwork2.validator.DefaultActionValidatorManager;0;0;1;0;1;0;19;57;1;58;7;213;13;UniqueFE
struts;com.opensymphony.xwork2.validator.DefaultValidatorFileParser;0;0;1;0;1;0;20;28;1;47;4;129;7;UniqueFE
struts;com.opensymphony.xwork2.validator.validators.VisitorFieldValidator;0;0;1;0;1;0;11;16;4;15;2;92;8;UniqueFE
struts;com.opensymphony.xwork2.XWorkException;0;0;1;0;1;0;3;15;4;4;2;50;10;UniqueFE
tapestry;org.apache.tapestry5.corelib.components.BeanEditForm;0;0;1;0;1;0;15;8;1;11;1;38;7;UniqueFE
tapestry;org.apache.tapestry5.corelib.components.PasswordField;0;0;1;0;1;0;3;3;3;5;0;11;3;UniqueFE
tapestry;org.apache.tapestry5.corelib.components.TextArea;0;0;1;0;1;0;3;3;3;6;1;11;2;UniqueFE
tapestry;org.apache.tapestry5.corelib.components.TextField;0;0;1;0;1;0;3;2;3;5;0;8;2;UniqueFE
tapestry;org.apache.tapestry5.internal.pageload.ComponentAssemblerImpl;0;0;1;0;1;0;29;32;1;55;4;170;15;UniqueFE
tapestry;org.apache.tapestry5.internal.services.ApplicationStackTraceElementAnalyzer;0;0;1;0;1;0;3;4;1;3;0;9;2;UniqueFE
tapestry;org.apache.tapestry5.internal.services.BlockInjectionProvider;0;0;1;0;1;0;8;4;1;9;1;16;2;UniqueFE
tapestry;org.apache.tapestry5.internal.services.ClasspathAssetAliasManagerImpl;0;0;1;0;1;0;4;11;1;19;2;54;4;UniqueFE
tapestry;org.apache.tapestry5.internal.services.ComponentEventImpl;0;0;1;0;1;0;7;11;2;10;1;38;6;UniqueFE
tapestry;org.apache.tapestry5.internal.services.ComponentTemplateSourceImpl;0;0;1;0;1;0;14;15;2;23;2;82;8;UniqueFE
tapestry;org.apache.tapestry5.internal.services.EnvironmentImpl;0;0;1;0;1;0;9;19;1;25;3;65;9;UniqueFE
tapestry;org.apache.tapestry5.internal.services.ImmediateActionRenderResponseGenerator;0;0;1;0;1;0;4;3;1;3;1;11;2;UniqueFE
tapestry;org.apache.tapestry5.internal.services.PersistentFieldBundleImpl;0;0;1;0;1;0;4;6;1;11;1;24;4;UniqueFE
tapestry;org.apache.tapestry5.internal.services.ProxiesStackTraceElementAnalyzer;0;0;1;0;1;0;1;3;1;3;0;5;1;UniqueFE
tapestry;org.apache.tapestry5.internal.services.RenderQueueImpl;0;0;1;0;1;0;10;8;1;20;3;45;5;UniqueFE
tapestry;org.apache.tapestry5.internal.services.RequestPathOptimizerImpl;0;0;1;0;1;0;4;21;1;20;2;58;3;UniqueFE
tapestry;org.apache.tapestry5.internal.services.TemplateParserImpl;0;0;1;0;1;0;8;7;1;12;2;35;3;UniqueFE
tapestry;org.apache.tapestry5.internal.services.TranslatorSourceImpl;0;0;1;0;1;0;7;9;1;17;2;34;5;UniqueFE
tapestry;org.apache.tapestry5.internal.structure.ComponentPageElementResourcesImpl;0;0;1;0;1;0;21;12;1;16;0;57;11;UniqueFE
tapestry;org.apache.tapestry5.internal.transform.InjectServiceWorker;0;0;1;0;1;0;6;4;1;9;1;20;2;UniqueFE
tapestry;org.apache.tapestry5.internal.transform.InjectWorker;0;0;1;0;1;0;7;5;1;8;3;22;2;UniqueFE
tapestry;org.apache.tapestry5.internal.transform.MixinWorker;0;0;1;0;1;0;6;4;1;12;1;20;2;UniqueFE
tapestry;org.apache.tapestry5.internal.transform.PageActivationContextWorker;0;0;1;0;1;0;6;5;1;8;2;18;1;UniqueFE
tapestry;org.apache.tapestry5.internal.transform.PropertyWorker;0;0;1;0;1;0;6;4;1;8;2;17;1;UniqueFE
tapestry;org.apache.tapestry5.internal.transform.UnclaimedFieldWorker;0;0;1;0;1;0;4;4;1;7;1;16;2;UniqueFE
tapestry;org.apache.tapestry5.internal.util.AutofocusValidationDecorator;0;0;1;0;1;0;8;6;2;7;1;20;3;UniqueFE
tapestry;org.apache.tapestry5.json.JSONTokener;0;0;1;0;1;0;3;69;1;21;6;194;10;UniqueFE
tapestry;org.apache.tapestry5.util.DefaultPrimaryKeyEncoder;0;0;1;0;1;0;7;27;1;25;2;83;15;UniqueFE
tapestry;org.apache.tapestry5.ioc.internal.AdvisorStackBuilder;0;0;1;0;1;0;7;4;1;10;1;27;2;UniqueFE
tapestry;org.apache.tapestry5.ioc.internal.ConstructorServiceCreator;0;0;1;0;1;0;6;7;2;12;2;31;3;UniqueFE
tapestry;org.apache.tapestry5.ioc.internal.OperationTrackerImpl;0;0;1;0;1;0;10;8;1;14;3;49;4;UniqueFE
tapestry;org.apache.tapestry5.ioc.internal.services.ConstantInjectorImpl;0;0;1;0;1;0;7;7;1;16;1;50;4;UniqueFE
tapestry;org.apache.tapestry5.ioc.internal.services.ExceptionAnalysisImpl;0;0;1;0;1;0;2;3;1;5;0;13;3;UniqueFE
tapestry;org.apache.tapestry5.ioc.internal.services.ExceptionAnalyzerImpl;0;0;1;0;1;0;10;16;1;25;2;46;4;UniqueFE
tapestry;org.apache.tapestry5.ioc.internal.services.FilterMethodAnalyzer;0;0;1;0;1;0;1;12;1;4;2;31;2;UniqueFE
tapestry;org.apache.tapestry5.ioc.internal.services.LazyAdvisorImpl;0;0;1;0;1;0;7;10;1;13;2;39;4;UniqueFE
tapestry;org.apache.tapestry5.ioc.internal.services.PropertyAdapterImpl;0;0;1;0;1;0;9;30;1;18;4;95;14;UniqueFE
tapestry;org.apache.tapestry5.ioc.internal.services.ServiceMessages;0;0;1;0;1;0;9;30;1;9;0;92;30;UniqueFE
tapestry;org.apache.tapestry5.ioc.internal.services.ThunkCreatorImpl;0;0;1;0;1;0;13;10;1;26;1;53;4;UniqueFE
tapestry;org.apache.tapestry5.ioc.internal.util.ClasspathResource;0;0;1;0;1;0;4;12;2;8;1;36;7;UniqueFE
tapestry;org.apache.tapestry5.ioc.internal.util.InheritanceSearch;0;0;1;0;1;0;4;22;1;15;2;58;7;UniqueFE
tapestry;org.apache.tapestry5.ioc.internal.util.LocalizedNameGenerator;0;0;1;0;1;0;2;36;1;14;3;100;8;UniqueFE
tapestry;org.apache.tapestry5.ioc.services.ClassFabUtils;0;0;1;0;1;0;7;28;1;42;1;113;15;UniqueFE
tapestry;org.apache.tapestry5.ioc.services.MethodSignature;0;0;1;0;1;0;5;41;1;18;3;113;13;UniqueFE
tapestry;org.apache.tapestry5.ioc.util.Stack;0;0;1;0;1;0;3;17;1;7;2;60;11;UniqueFE
tapestry;org.apache.tapestry5.tutorial.services.AppModule;0;0;1;0;1;0;6;3;1;2;0;24;3;UniqueFE
tapestry;org.apache.tapestry5.upload.internal.services.ParametersServletRequestWrapper;0;0;1;0;1;0;5;12;2;14;1;39;8;UniqueFE
tomcat;javax.servlet.http.HttpServletRequest;0;0;1;0;1;0;0;30;1;0;0;36;30;UniqueFE
tomcat;javax.servlet.HttpMethodConstraintElement;0;0;1;0;1;0;0;7;2;6;1;21;3;UniqueFE
tomcat;javax.servlet.jsp.el.ScopedAttributeELResolver;0;0;1;0;1;0;0;24;2;22;3;133;7;UniqueFE
tomcat;javax.servlet.ServletSecurityElement;0;0;1;0;1;0;0;13;2;19;2;47;8;UniqueFE
tomcat;org.apache.catalina.ant.JKStatusUpdateTask;0;0;1;0;1;0;3;61;4;12;3;209;30;UniqueFE
tomcat;org.apache.catalina.ant.jmx.JMXAccessorCreateTask;0;0;1;0;1;0;5;21;4;15;3;75;10;UniqueFE
tomcat;org.apache.catalina.ant.jmx.JMXAccessorInvokeTask;0;0;1;0;1;0;4;14;4;11;3;60;8;UniqueFE
tomcat;org.apache.catalina.ant.jmx.JMXAccessorQueryTask;0;0;1;0;1;0;4;28;4;26;5;81;6;UniqueFE
tomcat;org.apache.catalina.authenticator.SingleSignOnEntry;0;0;1;0;1;0;3;15;1;4;2;57;11;UniqueFE
tomcat;org.apache.catalina.connector.CometEventImpl;0;0;1;0;1;0;6;15;1;15;2;61;11;UniqueFE
tomcat;org.apache.catalina.connector.OutputBuffer;0;0;1;0;1;0;8;72;2;34;4;224;33;UniqueFE
tomcat;org.apache.catalina.connector.ResponseFacade;0;0;1;0;1;0;6;81;1;45;3;257;41;UniqueFE
tomcat;org.apache.catalina.deploy.ContextEjb;0;0;1;0;1;0;1;12;2;5;1;51;7;UniqueFE
tomcat;org.apache.catalina.deploy.ContextEnvironment;0;0;1;0;1;0;1;8;2;6;1;38;5;UniqueFE
tomcat;org.apache.catalina.deploy.ContextLocalEjb;0;0;1;0;1;0;1;12;2;5;1;51;7;UniqueFE
tomcat;org.apache.catalina.deploy.ContextResource;0;0;1;0;1;0;1;9;2;5;1;40;5;UniqueFE
tomcat;org.apache.catalina.deploy.ContextResourceEnvRef;0;0;1;0;1;0;1;4;2;5;1;23;3;UniqueFE
tomcat;org.apache.catalina.deploy.MessageDestination;0;0;1;0;1;0;1;11;2;4;1;47;7;UniqueFE
tomcat;org.apache.catalina.deploy.MessageDestinationRef;0;0;1;0;1;0;1;9;2;5;1;40;5;UniqueFE
tomcat;org.apache.catalina.filters.WebdavFixFilter;0;0;1;0;1;0;1;13;1;21;2;50;5;UniqueFE
tomcat;org.apache.catalina.ha.authenticator.ClusterSingleSignOnListener;0;0;1;0;1;0;11;27;2;26;3;82;7;UniqueFE
tomcat;org.apache.catalina.ha.ClusterListener;0;0;1;0;1;0;7;13;1;7;2;31;9;UniqueFE
tomcat;org.apache.catalina.ha.session.ClusterSessionListener;0;0;1;0;1;0;8;12;2;12;6;33;4;UniqueFE
tomcat;org.apache.catalina.ha.session.JvmRouteSessionIDBinderListener;0;0;1;0;1;0;15;20;2;24;5;61;7;UniqueFE
tomcat;org.apache.catalina.manager.StatusManagerServlet;0;0;1;0;1;0;4;33;3;38;4;168;4;UniqueFE
tomcat;org.apache.catalina.mbeans.ContextEnvironmentMBean;0;0;1;0;1;0;4;4;2;6;1;21;2;UniqueFE
tomcat;org.apache.catalina.realm.UserDatabaseRealm;0;0;1;0;1;0;10;25;4;24;2;98;9;UniqueFE
tomcat;org.apache.catalina.ssi.ExpressionParseTree;0;0;1;0;1;0;13;30;20;18;3;216;5;UniqueFE
tomcat;org.apache.catalina.ssi.ResponseIncludeWrapper;0;0;1;0;1;0;2;31;3;21;3;127;12;UniqueFE
tomcat;org.apache.catalina.ssi.SSIConditional;0;0;1;0;1;0;6;17;1;6;2;69;3;UniqueFE
tomcat;org.apache.catalina.ssi.SSIConfig;0;0;1;0;1;0;2;5;1;8;2;24;1;UniqueFE
tomcat;org.apache.catalina.ssi.SSIEcho;0;0;1;0;1;0;3;7;1;7;3;38;2;UniqueFE
tomcat;org.apache.catalina.ssi.SSIFilter;0;0;1;0;1;0;6;14;1;29;2;73;3;UniqueFE
tomcat;org.apache.catalina.ssi.SSIFlastmod;0;0;1;0;1;0;4;6;1;10;3;33;2;UniqueFE
tomcat;org.apache.catalina.ssi.SSIFsize;0;0;1;0;1;0;3;16;1;18;3;78;4;UniqueFE
tomcat;org.apache.catalina.ssi.SSIInclude;0;0;1;0;1;0;2;5;1;8;3;28;1;UniqueFE
tomcat;org.apache.catalina.ssi.SSIPrintenv;0;0;1;0;1;0;2;4;1;9;3;26;1;UniqueFE
tomcat;org.apache.catalina.ssi.SSIServlet;0;0;1;0;1;0;5;24;3;30;1;90;5;UniqueFE
tomcat;org.apache.catalina.ssi.SSIServletRequestUtil;0;0;1;0;1;0;1;8;1;5;2;18;1;UniqueFE
tomcat;org.apache.catalina.ssi.SSISet;0;0;1;0;1;0;3;5;1;7;3;32;1;UniqueFE
tomcat;org.apache.catalina.startup.ClusterRuleSetFactory;0;0;1;0;1;0;5;10;2;11;2;70;2;UniqueFE
tomcat;org.apache.catalina.tribes.ChannelListener;0;0;1;0;1;0;1;4;1;0;0;6;4;UniqueFE
tomcat;org.apache.catalina.tribes.group.interceptors.MessageDispatchInterceptor;0;0;1;0;1;0;13;47;2;37;3;148;20;UniqueFE
tomcat;org.apache.catalina.tribes.group.interceptors.OrderInterceptor;0;0;1;0;1;0;10;39;2;42;3;227;15;UniqueFE
tomcat;org.apache.catalina.tribes.group.interceptors.TwoPhaseCommitInterceptor;0;0;1;0;1;0;13;18;2;31;4;90;7;UniqueFE
tomcat;org.apache.catalina.tribes.group.RpcMessage;0;0;1;0;1;0;3;5;2;13;0;65;5;UniqueFE
tomcat;org.apache.catalina.tribes.io.DirectByteArrayOutputStream;0;0;1;0;1;0;2;5;2;4;0;18;5;UniqueFE
tomcat;org.apache.catalina.tribes.membership.Constants;0;0;1;0;1;0;1;1;1;3;0;7;1;UniqueFE
tomcat;org.apache.catalina.tribes.MessageListener;0;0;1;0;1;0;1;4;1;0;0;6;4;UniqueFE
tomcat;org.apache.catalina.tribes.transport.bio.BioReceiver;0;0;1;0;1;0;8;23;2;54;3;98;8;UniqueFE
tomcat;org.apache.catalina.tribes.transport.bio.BioReplicationTask;0;0;1;0;1;0;11;25;2;36;4;97;7;UniqueFE
tomcat;org.apache.catalina.tribes.transport.bio.BioSender;0;0;1;0;1;0;9;39;2;71;3;157;10;UniqueFE
tomcat;org.apache.catalina.util.Base64;0;0;1;0;1;0;5;43;1;10;3;160;5;UniqueFE
tomcat;org.apache.catalina.util.CharsetMapper;0;0;1;0;1;0;0;7;1;10;2;30;4;UniqueFE
tomcat;org.apache.catalina.util.CustomObjectInputStream;0;0;1;0;1;0;0;7;3;5;2;30;3;UniqueFE
tomcat;org.apache.catalina.util.SchemaResolver;0;0;1;0;1;0;4;10;1;6;1;38;3;UniqueFE
tomcat;org.apache.catalina.util.ServerInfo;0;0;1;0;1;0;1;9;1;9;1;40;4;UniqueFE
tomcat;org.apache.coyote.ajp.AjpAprProtocol;0;0;1;0;1;0;11;69;1;59;2;385;51;UniqueFE
tomcat;org.apache.coyote.ajp.AjpProtocol;0;0;1;0;1;0;11;63;1;51;2;347;45;UniqueFE
tomcat;org.apache.coyote.http11.filters.BufferedInputFilter;0;0;1;0;1;0;4;16;1;11;2;60;8;UniqueFE
tomcat;org.apache.coyote.http11.filters.ChunkedInputFilter;0;0;1;0;1;0;7;39;1;12;3;143;11;UniqueFE
tomcat;org.apache.coyote.http11.filters.ChunkedOutputFilter;0;0;1;0;1;0;6;10;1;6;1;51;7;UniqueFE
tomcat;org.apache.coyote.http11.filters.GzipOutputFilter;0;0;1;0;1;0;5;9;2;10;1;53;6;UniqueFE
tomcat;org.apache.coyote.http11.filters.IdentityInputFilter;0;0;1;0;1;0;4;15;1;8;3;68;9;UniqueFE
tomcat;org.apache.coyote.http11.filters.IdentityOutputFilter;0;0;1;0;1;0;4;13;1;9;3;60;8;UniqueFE
tomcat;org.apache.coyote.http11.filters.SavedRequestInputFilter;0;0;1;0;1;0;4;11;1;9;1;37;8;UniqueFE
tomcat;org.apache.coyote.http11.Http11NioProtocol;0;0;1;0;1;0;11;26;2;32;2;318;20;UniqueFE
tomcat;org.apache.coyote.http11.Http11Protocol;0;0;1;0;1;0;12;20;2;32;2;237;9;UniqueFE
tomcat;org.apache.coyote.http11.InternalAprInputBuffer;0;0;1;0;1;0;12;97;2;22;4;313;11;UniqueFE
tomcat;org.apache.coyote.http11.InternalInputBuffer;0;0;1;0;1;0;10;80;2;14;4;253;7;UniqueFE
tomcat;org.apache.coyote.Request;0;0;1;0;1;0;13;73;1;28;2;257;59;UniqueFE
tomcat;org.apache.coyote.RequestInfo;0;0;1;0;1;0;5;42;1;19;2;149;37;UniqueFE
tomcat;org.apache.el.parser.AstEmpty;0;0;1;0;1;0;3;8;3;5;1;27;3;UniqueFE
tomcat;org.apache.el.parser.AstGreaterThan;0;0;1;0;1;0;4;5;4;2;1;16;2;UniqueFE
tomcat;org.apache.el.parser.AstGreaterThanEqual;0;0;1;0;1;0;4;6;4;2;1;16;2;UniqueFE
tomcat;org.apache.el.parser.AstLessThan;0;0;1;0;1;0;4;5;4;2;1;16;2;UniqueFE
tomcat;org.apache.el.parser.AstLessThanEqual;0;0;1;0;1;0;4;6;4;2;1;16;2;UniqueFE
tomcat;org.apache.el.parser.AstValue;0;0;1;0;1;0;9;53;3;40;3;204;13;UniqueFE
tomcat;org.apache.jasper.compiler.Compiler;0;0;1;0;1;0;24;77;1;87;4;320;15;UniqueFE
tomcat;org.apache.jasper.compiler.ELFunctionMapper;0;0;1;0;1;0;6;2;2;4;1;194;1;UniqueFE
tomcat;org.apache.jasper.compiler.Mark;0;0;1;0;1;0;5;16;1;8;1;123;13;UniqueFE
tomcat;org.apache.jasper.compiler.SmapGenerator;0;0;1;0;1;0;2;12;1;21;2;65;7;UniqueFE
tomcat;org.apache.jasper.runtime.PerThreadTagHandlerPool;0;0;1;0;1;0;3;14;2;9;4;69;5;UniqueFE
tomcat;org.apache.jasper.runtime.ProtectedFunctionMapper;0;0;1;0;1;0;2;13;2;8;2;87;5;UniqueFE
tomcat;org.apache.jasper.runtime.TagHandlerPool;0;0;1;0;1;0;5;24;1;20;2;102;7;UniqueFE
tomcat;org.apache.jasper.servlet.JspCServletContext;0;0;1;0;1;0;3;67;1;28;3;202;52;UniqueFE
tomcat;org.apache.jasper.tagplugins.jstl.core.Catch;0;0;1;0;1;0;2;3;1;5;1;26;1;UniqueFE
tomcat;org.apache.jasper.tagplugins.jstl.core.ForEach;0;0;1;0;1;0;3;16;1;10;2;142;3;UniqueFE
tomcat;org.apache.jasper.tagplugins.jstl.core.ForTokens;0;0;1;0;1;0;2;6;1;7;1;72;1;UniqueFE
tomcat;org.apache.jasper.tagplugins.jstl.core.Import;0;0;1;0;1;0;3;11;1;7;2;245;1;UniqueFE
tomcat;org.apache.jasper.tagplugins.jstl.core.Out;0;0;1;0;1;0;2;3;1;5;1;49;1;UniqueFE
tomcat;org.apache.jasper.tagplugins.jstl.core.Param;0;0;1;0;1;0;2;2;1;4;1;35;1;UniqueFE
tomcat;org.apache.jasper.tagplugins.jstl.core.Redirect;0;0;1;0;1;0;2;2;1;5;1;33;1;UniqueFE
tomcat;org.apache.jasper.tagplugins.jstl.core.Remove;0;0;1;0;1;0;3;2;1;4;1;13;1;UniqueFE
tomcat;org.apache.jasper.tagplugins.jstl.core.Set;0;0;1;0;1;0;3;6;1;7;2;101;1;UniqueFE
tomcat;org.apache.jasper.tagplugins.jstl.core.Url;0;0;1;0;1;0;3;4;1;7;1;47;1;UniqueFE
tomcat;org.apache.jasper.tagplugins.jstl.core.When;0;0;1;0;1;0;2;3;1;8;1;19;1;UniqueFE
tomcat;org.apache.jasper.tagplugins.jstl.Util;0;0;1;0;1;0;2;36;3;22;4;174;6;UniqueFE
tomcat;org.apache.jasper.xmlparser.UTF8Reader;0;0;1;0;1;0;6;104;2;14;5;365;12;UniqueFE
tomcat;org.apache.juli.FileHandler;0;0;1;0;1;0;1;36;2;42;4;182;10;UniqueFE
tomcat;org.apache.juli.JdkLoggerFormatter;0;0;1;0;1;0;0;10;2;16;1;56;1;UniqueFE
tomcat;org.apache.juli.OneLineFormatter;0;0;1;0;1;0;1;7;2;19;3;62;3;UniqueFE
tomcat;org.apache.naming.HandlerRef;0;0;1;0;1;0;1;9;2;14;2;61;4;UniqueFE
tomcat;org.apache.naming.NamingService;0;0;1;0;1;0;2;19;2;10;2;77;10;UniqueFE
tomcat;org.apache.naming.ResourceRef;0;0;1;0;1;0;1;10;2;14;2;60;4;UniqueFE
tomcat;org.apache.naming.ServiceRef;0;0;1;0;1;0;2;15;2;17;2;82;7;UniqueFE
tomcat;org.apache.tomcat.util.bcel.classfile.ClassParser;0;0;1;0;1;0;8;29;1;18;4;125;10;UniqueFE
tomcat;org.apache.tomcat.util.bcel.classfile.Constant;0;0;1;0;1;0;14;19;1;4;1;63;8;UniqueFE
tomcat;org.apache.tomcat.util.bcel.classfile.ConstantPool;0;0;1;0;1;0;14;36;1;31;2;134;9;UniqueFE
tomcat;org.apache.tomcat.util.bcel.classfile.StackMapType;0;0;1;0;1;0;2;19;1;11;2;58;10;UniqueFE
tomcat;org.apache.tomcat.util.bcel.classfile.Utility;0;0;1;0;1;0;10;154;1;49;4;458;19;UniqueFE
tomcat;org.apache.tomcat.util.buf.B2CConverter;0;0;1;0;1;0;8;12;1;10;4;44;5;UniqueFE
tomcat;org.apache.tomcat.util.buf.C2BConverter;0;0;1;0;1;0;9;16;1;23;2;65;12;UniqueFE
tomcat;org.apache.tomcat.util.buf.CharChunk;0;0;1;0;1;0;7;137;1;27;3;409;52;UniqueFE
tomcat;org.apache.tomcat.util.buf.UDecoder;0;0;1;0;1;0;4;67;1;34;3;155;12;UniqueFE
tomcat;org.apache.tomcat.util.digester.CallParamRule;0;0;1;0;1;0;5;17;2;14;2;68;8;UniqueFE
tomcat;org.apache.tomcat.util.digester.ObjectCreateRule;0;0;1;0;1;0;4;11;2;12;2;47;7;UniqueFE
tomcat;org.apache.tomcat.util.digester.PathCallParamRule;0;0;1;0;1;0;3;4;2;6;1;20;3;UniqueFE
tomcat;org.apache.tomcat.util.digester.RulesBase;0;0;1;0;1;0;4;29;1;25;5;89;9;UniqueFE
tomcat;org.apache.tomcat.util.digester.WithDefaultsRulesWrapper;0;0;1;0;1;0;3;17;1;15;1;60;11;UniqueFE
tomcat;org.apache.tomcat.util.http.ServerCookie;0;0;1;0;1;0;3;60;1;24;3;160;17;UniqueFE
tomcat;org.apache.tomcat.util.modeler.AttributeInfo;0;0;1;0;1;0;2;19;2;13;2;64;14;UniqueFE
tomcat;org.apache.tomcat.util.modeler.BaseAttributeFilter;0;0;1;0;1;0;1;11;1;10;2;37;6;UniqueFE
tomcat;org.apache.tomcat.util.modeler.BaseNotificationBroadcaster;0;0;1;0;1;0;3;20;1;11;7;57;6;UniqueFE
tomcat;org.apache.tomcat.util.modeler.ConstructorInfo;0;0;1;0;1;0;2;3;3;3;1;11;2;UniqueFE
tomcat;org.apache.tomcat.util.modeler.NotificationInfo;0;0;1;0;1;0;2;7;2;9;1;41;6;UniqueFE
tomcat;org.apache.tomcat.util.modeler.OperationInfo;0;0;1;0;1;0;3;18;2;10;4;59;11;UniqueFE
tomcat;org.apache.tomcat.util.modeler.ParameterInfo;0;0;1;0;1;0;1;3;2;3;1;12;2;UniqueFE
tomcat;org.apache.tomcat.util.net.NioBlockingSelector;0;0;1;0;1;0;9;38;2;29;4;319;5;UniqueFE
tomcat;org.apache.tomcat.util.net.NioChannel;0;0;1;0;1;0;4;35;1;21;1;90;23;UniqueFE
