firstAgg,secondAgg,cdCBO,mannCBO,cdDIT,mannDIT,cdmaxNest,mannmaxNest,cdRFC,mannRFC,cdWMC,mannWMC
IsolatedLM,IsolatedRB,0.16351149003789267,SUCCESS,-0.28270153404229315,SUCCESS,0.5434008678645642,SUCCESS,0.35268839383938394,SUCCESS,0.132670211465591,SUCCESS
IsolatedLM,IsolatedFE,0.3658029378677743,SUCCESS,0.04833528037383177,FAILED,0.41865697473174107,SUCCESS,0.305896287642783,SUCCESS,0.24814219885773625,SUCCESS
IsolatedLM,Clean,0.632493359155488,SUCCESS,0.28492476582511955,SUCCESS,0.754894121408945,SUCCESS,0.7640830290869851,SUCCESS,0.7089288977146186,SUCCESS
Clean,Heterogeneous,-0.8095957473147223,SUCCESS,-0.3809818140990393,SUCCESS,-0.8018447399457427,SUCCESS,-0.9250728597187715,SUCCESS,-0.9084048495735895,SUCCESS
Clean,HomogeneousFE,-0.6145254427055679,SUCCESS,-0.23024221143672985,SUCCESS,-0.7033076238310436,SUCCESS,-0.8224052379997194,SUCCESS,-0.8218730375363977,SUCCESS
Clean,HomogeneousLM,-0.7504961370194545,SUCCESS,-0.13321977101368332,FAILED,-0.8197989388438983,SUCCESS,-0.879467560271805,SUCCESS,-0.8640826584752862,SUCCESS
Clean,IsolatedLC,-0.7857416710674139,SUCCESS,-0.057408323909743667,FAILED,-0.7853995187287508,SUCCESS,-0.9114634166572201,SUCCESS,-0.9150600483114494,SUCCESS
Clean,IsolatedRB,-0.5277998199149712,SUCCESS,-0.5973399210906849,SUCCESS,-0.35498585463126037,SUCCESS,-0.4756566483233076,SUCCESS,-0.5745604859285146,SUCCESS
Clean,IsolatedFE,-0.3727952933490271,SUCCESS,-0.22741623321771795,SUCCESS,-0.48122832211542227,SUCCESS,-0.60952904782162,SUCCESS,-0.5244171710159452,SUCCESS
Clean,IsolatedLM,-0.632493359155488,SUCCESS,-0.28492476582511955,SUCCESS,-0.754894121408945,SUCCESS,-0.7640830290869851,SUCCESS,-0.7089288977146186,SUCCESS
