sistema;classe;lc;rb;fe;lm;nfe;nlm;wmc;maxNest;cbo;lcom*;noc;dit;loc;nom;classification
dbeaver;org.jkiss.dbeaver.erd.ui.editor.ERDEditorStandalone$Anonymous2;0;0;0;0;0;0;1;0;1;0.0;0;1;5;1;WBS
dbeaver;org.jkiss.dbeaver.erd.ui.editor.ERDEditorStandalone$Anonymous1;0;0;0;0;0;0;3;1;3;0.0;0;1;14;2;WBS
dbeaver;org.jkiss.dbeaver.ui.editors.sql.convert.CopySourceCodeHandler;0;0;0;0;0;0;9;2;13;1.0;0;4;189;2;WBS
dbeaver;org.jkiss.dbeaver.ext.ui.locks.table.LockTable$KillSessionByLockService;0;0;0;0;0;0;3;3;4;0.0;0;2;22;2;WBS
dbeaver;org.jkiss.dbeaver.model.navigator.registry.DBNModelExtenderDescriptor;0;0;0;0;0;0;5;1;4;0.5;0;2;22;4;WBS
dbeaver;org.jkiss.dbeaver.ext.ui.tipoftheday.ShowTipOfTheDayHandler;0;0;0;0;0;0;13;2;7;0.75;0;2;58;4;WBS
dbeaver;org.jkiss.dbeaver.ext.mssql.model.SQLServerTableColumn$IdentityInfo;0;0;0;0;0;0;3;0;1;0.75000006;0;1;15;3;WBS
dbeaver;org.jkiss.dbeaver.ui.controls.folders.TabbedFolderState;0;0;0;0;0;0;9;1;2;0.42857143;0;1;34;7;WBS
dbeaver;org.jkiss.dbeaver.ext.db2.ui.config.DB2ForeignKeyConfigurator;0;0;0;0;0;0;3;1;6;1.0;0;1;36;1;WBS
dbeaver;org.jkiss.dbeaver.ext.exasol.manager.ExasolTableColumnManager;0;0;0;0;0;0;40;2;18;0.90476185;0;2;114;12;WBS
dbeaver;org.jkiss.dbeaver.ext.hana.model.HANAObjectType;0;0;0;0;0;0;12;1;10;0.68571424;0;1;46;7;WBS
dbeaver;org.jkiss.dbeaver.ext.oracle.ui.tools.maintenance.OracleToolGatherStatistics;0;0;0;0;0;0;3;2;7;0.0;0;1;14;1;WBS
