sistema;classe;lc;rb;fe;lm;nfe;nlm;wmc;maxNest;cbo;lcom*;noc;dit;loc;nom;classification
libgdx;com.badlogic.gdx.graphics.g3d.particles.batches.PointSpriteParticleBatch;0;1;0;1;0;1;19;2;24;0.8484848;0;2;94;12;HetAgg
libgdx;com.badlogic.gdx.scenes.scene2d.ui.Container;0;1;1;1;3;1;192;3;15;0.90122086;0;4;561;106;HetAgg
libgdx;com.badlogic.gdx.math.Intersector;1;0;1;0;7;0;323;5;17;0.9424241;0;1;990;55;HetAgg
libgdx;com.badlogic.gdx.scenes.scene2d.ui.Touchpad;0;1;1;0;1;0;38;3;13;0.8187134;0;3;158;19;HetAgg
libgdx;com.badlogic.gdx.physics.box2d.Box2DDebugRenderer;1;0;1;1;2;1;63;4;20;0.8942857;0;1;274;28;HetAgg
libgdx;com.badlogic.gdx.graphics.Texture;0;1;1;1;1;1;43;3;15;0.7435897;0;2;177;26;HetAgg
libgdx;com.badlogic.gdx.graphics.glutils.ShapeRenderer;1;0;1;0;9;0;118;3;12;0.8299999;0;1;913;60;HetAgg
libgdx;com.badlogic.gdx.scenes.scene2d.ui.ImageButton;0;1;1;0;1;0;33;3;12;0.6428572;0;7;104;14;HetAgg
libgdx;com.badlogic.gdx.graphics.g3d.particles.values.RectangleSpawnShapeValue;0;0;1;1;1;1;19;3;5;0.0;0;3;61;4;HetAgg
libgdx;com.badlogic.gdx.scenes.scene2d.ui.ImageTextButton;0;1;1;0;2;0;55;3;17;0.60784316;0;8;145;17;HetAgg
libgdx;com.badlogic.gdx.graphics.glutils.ShaderProgram;1;0;1;0;1;0;122;3;15;0.9716235;0;1;523;87;HetAgg
libgdx;com.badlogic.gdx.math.Quaternion;0;0;1;1;2;1;100;1;7;0.62473345;2;1;443;67;HetAgg
libgdx;com.badlogic.gdx.scenes.scene2d.Actor;1;0;1;1;2;1;266;4;19;0.92685187;2;1;652;108;HetAgg
libgdx;com.badlogic.gdx.maps.tiled.TideMapLoader;0;1;1;1;3;1;43;6;32;0.6818182;0;3;227;11;HetAgg
libgdx;com.badlogic.gdx.graphics.g2d.RepeatablePolygonSprite;0;0;1;1;1;1;30;3;12;0.65178573;0;1;133;8;HetAgg
libgdx;com.badlogic.gdx.utils.JsonValue;1;0;0;1;0;1;409;6;15;0.75;0;1;985;104;HetAgg
libgdx;com.badlogic.gdx.utils.compression.lzma.Encoder;1;0;1;0;2;0;190;7;17;0.89705926;0;2;985;34;HetAgg
libgdx;com.badlogic.gdx.graphics.g3d.particles.batches.BillboardParticleBatch;1;1;0;0;0;0;56;3;30;0.9147058;0;3;373;30;HetAgg
libgdx;com.badlogic.gdx.scenes.scene2d.ui.SelectBox;0;1;0;1;0;1;82;2;28;0.86247087;0;7;426;39;HetAgg
libgdx;com.badlogic.gdx.utils.UBJsonReader;1;0;0;1;0;1;71;16;8;0.93333334;0;1;187;15;HetAgg
libgdx;com.badlogic.gdx.graphics.g2d.ParticleEmitter;1;0;1;0;2;0;271;4;17;0.9430125;0;12;1401;92;HetAgg
